date,temp,year,monthday
1985-09-12,15.432,1985,2020-09-12
1985-09-13,15.367,1985,2020-09-13
1985-09-14,15.321,1985,2020-09-14
1985-09-15,15.264,1985,2020-09-15
1985-09-16,15.227,1985,2020-09-16
1985-09-17,15.215,1985,2020-09-17
1985-09-18,15.142,1985,2020-09-18
1985-09-19,15.082,1985,2020-09-19
1985-09-20,15.048,1985,2020-09-20
1985-09-21,15.025,1985,2020-09-21
1985-09-22,15.015,1985,2020-09-22
1985-09-23,14.972,1985,2020-09-23
1985-09-24,14.93,1985,2020-09-24
1985-09-25,14.924,1985,2020-09-25
1985-09-26,14.884,1985,2020-09-26
1985-09-27,14.807,1985,2020-09-27
1985-09-28,14.797,1985,2020-09-28
1985-09-29,14.797,1985,2020-09-29
1985-09-30,14.806,1985,2020-09-30
1985-10-01,14.871,1985,2020-10-01
1985-10-02,14.86,1985,2020-10-02
1985-10-03,14.851,1985,2020-10-03
1985-10-04,14.779,1985,2020-10-04
1985-10-05,14.63,1985,2020-10-05
1985-10-06,14.541,1985,2020-10-06
1985-10-07,14.443,1985,2020-10-07
1985-10-08,14.334,1985,2020-10-08
1985-10-09,14.264,1985,2020-10-09
1985-10-10,14.22,1985,2020-10-10
1985-10-11,14.159,1985,2020-10-11
1985-10-12,14.129,1985,2020-10-12
1985-10-13,14.139,1985,2020-10-13
1985-10-14,14.146,1985,2020-10-14
1985-10-15,14.101,1985,2020-10-15
1985-10-16,14.026,1985,2020-10-16
1985-10-17,13.908,1985,2020-10-17
1985-10-18,13.825,1985,2020-10-18
1985-10-19,13.803,1985,2020-10-19
1985-10-20,13.728,1985,2020-10-20
1985-10-21,13.797,1985,2020-10-21
1985-10-22,13.828,1985,2020-10-22
1985-10-23,13.794,1985,2020-10-23
1985-10-24,13.821,1985,2020-10-24
1985-10-25,13.916,1985,2020-10-25
1985-10-26,13.88,1985,2020-10-26
1985-10-27,13.823,1985,2020-10-27
1985-10-28,13.768,1985,2020-10-28
1985-10-29,13.642,1985,2020-10-29
1985-10-30,13.548,1985,2020-10-30
1985-10-31,13.487,1985,2020-10-31
1985-11-01,13.477,1985,2020-11-01
1985-11-02,13.445,1985,2020-11-02
1985-11-03,13.418,1985,2020-11-03
1985-11-04,13.362,1985,2020-11-04
1985-11-05,13.361,1985,2020-11-05
1985-11-06,13.38,1985,2020-11-06
1985-11-07,13.319,1985,2020-11-07
1985-11-08,13.223,1985,2020-11-08
1985-11-09,13.204,1985,2020-11-09
1985-11-10,13.222,1985,2020-11-10
1985-11-11,13.207,1985,2020-11-11
1985-11-12,13.218,1985,2020-11-12
1985-11-13,13.243,1985,2020-11-13
1985-11-14,13.204,1985,2020-11-14
1985-11-15,13.226,1985,2020-11-15
1985-11-16,13.189,1985,2020-11-16
1985-11-17,13.092,1985,2020-11-17
1985-11-18,13.01,1985,2020-11-18
1985-11-19,12.855,1985,2020-11-19
1985-11-20,12.769,1985,2020-11-20
1985-11-21,12.764,1985,2020-11-21
1985-11-22,12.75,1985,2020-11-22
1985-11-23,12.692,1985,2020-11-23
1985-11-24,12.628,1985,2020-11-24
1985-11-25,12.583,1985,2020-11-25
1985-11-26,12.601,1985,2020-11-26
1985-11-27,12.556,1985,2020-11-27
1985-11-28,12.491,1985,2020-11-28
1985-11-29,12.461,1985,2020-11-29
1985-11-30,12.503,1985,2020-11-30
1985-12-01,12.473,1985,2020-12-01
1985-12-02,12.409,1985,2020-12-02
1985-12-03,12.444,1985,2020-12-03
1985-12-04,12.495,1985,2020-12-04
1985-12-05,12.529,1985,2020-12-05
1985-12-06,12.468,1985,2020-12-06
1985-12-07,12.463,1985,2020-12-07
1985-12-08,12.488,1985,2020-12-08
1985-12-09,12.477,1985,2020-12-09
1985-12-10,12.449,1985,2020-12-10
1985-12-11,12.387,1985,2020-12-11
1985-12-12,12.406,1985,2020-12-12
1985-12-13,12.396,1985,2020-12-13
1985-12-14,12.332,1985,2020-12-14
1985-12-15,12.317,1985,2020-12-15
1985-12-16,12.334,1985,2020-12-16
1985-12-17,12.41,1985,2020-12-17
1985-12-18,12.379,1985,2020-12-18
1985-12-19,12.309,1985,2020-12-19
1985-12-20,12.269,1985,2020-12-20
1985-12-21,12.303,1985,2020-12-21
1985-12-22,12.346,1985,2020-12-22
1985-12-23,12.425,1985,2020-12-23
1985-12-24,12.383,1985,2020-12-24
1985-12-25,12.377,1985,2020-12-25
1985-12-26,12.343,1985,2020-12-26
1985-12-27,12.384,1985,2020-12-27
1985-12-28,12.471,1985,2020-12-28
1985-12-29,12.475,1985,2020-12-29
1985-12-30,12.377,1985,2020-12-30
1985-12-31,12.3,1985,2020-12-31
1986-01-01,12.32,1986,2020-01-01
1986-01-02,12.309,1986,2020-01-02
1986-01-03,12.257,1986,2020-01-03
1986-01-04,12.236,1986,2020-01-04
1986-01-05,12.253,1986,2020-01-05
1986-01-06,12.265,1986,2020-01-06
1986-01-07,12.247,1986,2020-01-07
1986-01-08,12.17,1986,2020-01-08
1986-01-09,12.221,1986,2020-01-09
1986-01-10,12.517,1986,2020-01-10
1986-01-11,12.507,1986,2020-01-11
1986-01-12,12.439,1986,2020-01-12
1986-01-13,12.336,1986,2020-01-13
1986-01-14,12.306,1986,2020-01-14
1986-01-15,12.322,1986,2020-01-15
1986-01-16,12.326,1986,2020-01-16
1986-01-17,12.38,1986,2020-01-17
1986-01-18,12.4,1986,2020-01-18
1986-01-19,12.352,1986,2020-01-19
1986-01-20,12.271,1986,2020-01-20
1986-01-21,12.205,1986,2020-01-21
1986-01-22,12.127,1986,2020-01-22
1986-01-23,12.134,1986,2020-01-23
1986-01-24,12.176,1986,2020-01-24
1986-01-25,12.226,1986,2020-01-25
1986-01-26,12.3,1986,2020-01-26
1986-01-27,12.325,1986,2020-01-27
1986-01-28,12.373,1986,2020-01-28
1986-01-29,12.436,1986,2020-01-29
1986-01-30,12.473,1986,2020-01-30
1986-01-31,12.5,1986,2020-01-31
1986-02-01,12.533,1986,2020-02-01
1986-02-02,12.557,1986,2020-02-02
1986-02-03,12.554,1986,2020-02-03
1986-02-04,12.585,1986,2020-02-04
1986-02-05,12.593,1986,2020-02-05
1986-02-06,12.529,1986,2020-02-06
1986-02-07,12.679,1986,2020-02-07
1986-02-08,12.65,1986,2020-02-08
1986-02-09,12.631,1986,2020-02-09
1986-02-10,12.649,1986,2020-02-10
1986-02-11,12.604,1986,2020-02-11
1986-02-12,12.563,1986,2020-02-12
1986-02-13,12.572,1986,2020-02-13
1986-02-14,12.561,1986,2020-02-14
1986-02-15,12.525,1986,2020-02-15
1986-02-16,12.513,1986,2020-02-16
1986-02-17,12.553,1986,2020-02-17
1986-02-18,12.624,1986,2020-02-18
1986-02-19,12.656,1986,2020-02-19
1986-02-20,12.659,1986,2020-02-20
1986-02-21,12.608,1986,2020-02-21
1986-02-22,12.628,1986,2020-02-22
1986-02-23,12.714,1986,2020-02-23
1986-02-24,12.714,1986,2020-02-24
1986-02-25,12.711,1986,2020-02-25
1986-02-26,12.737,1986,2020-02-26
1986-02-27,12.797,1986,2020-02-27
1986-02-28,12.78,1986,2020-02-28
1986-03-01,12.756,1986,2020-03-01
1986-03-02,12.803,1986,2020-03-02
1986-03-03,12.839,1986,2020-03-03
1986-03-04,12.892,1986,2020-03-04
1986-03-05,12.965,1986,2020-03-05
1986-03-06,12.975,1986,2020-03-06
1986-03-07,12.94,1986,2020-03-07
1986-03-08,12.926,1986,2020-03-08
1986-03-09,12.953,1986,2020-03-09
1986-03-10,13.003,1986,2020-03-10
1986-03-11,12.998,1986,2020-03-11
1986-03-12,13.027,1986,2020-03-12
1986-03-13,13.103,1986,2020-03-13
1986-03-14,13.146,1986,2020-03-14
1986-03-15,13.171,1986,2020-03-15
1986-03-16,13.208,1986,2020-03-16
1986-03-17,13.247,1986,2020-03-17
1986-03-18,13.286,1986,2020-03-18
1986-03-19,13.266,1986,2020-03-19
1986-03-20,13.149,1986,2020-03-20
1986-03-21,13.185,1986,2020-03-21
1986-03-22,13.194,1986,2020-03-22
1986-03-23,13.253,1986,2020-03-23
1986-03-24,13.315,1986,2020-03-24
1986-03-25,13.359,1986,2020-03-25
1986-03-26,13.439,1986,2020-03-26
1986-03-27,13.531,1986,2020-03-27
1986-03-28,13.658,1986,2020-03-28
1986-03-29,13.724,1986,2020-03-29
1986-03-30,13.77,1986,2020-03-30
1986-03-31,13.835,1986,2020-03-31
1986-04-01,13.842,1986,2020-04-01
1986-04-02,13.848,1986,2020-04-02
1986-04-03,13.803,1986,2020-04-03
1986-04-04,13.799,1986,2020-04-04
1986-04-05,13.855,1986,2020-04-05
1986-04-06,14.099,1986,2020-04-06
1986-04-07,14.12,1986,2020-04-07
1986-04-08,14.098,1986,2020-04-08
1986-04-09,14.116,1986,2020-04-09
1986-04-10,14.162,1986,2020-04-10
1986-04-11,14.205,1986,2020-04-11
1986-04-12,14.215,1986,2020-04-12
1986-04-13,14.195,1986,2020-04-13
1986-04-14,14.179,1986,2020-04-14
1986-04-15,14.186,1986,2020-04-15
1986-04-16,14.191,1986,2020-04-16
1986-04-17,14.232,1986,2020-04-17
1986-04-18,14.295,1986,2020-04-18
1986-04-19,14.333,1986,2020-04-19
1986-04-20,14.389,1986,2020-04-20
1986-04-21,14.46,1986,2020-04-21
1986-04-22,14.538,1986,2020-04-22
1986-04-23,14.548,1986,2020-04-23
1986-04-24,14.565,1986,2020-04-24
1986-04-25,14.538,1986,2020-04-25
1986-04-26,14.491,1986,2020-04-26
1986-04-27,14.508,1986,2020-04-27
1986-04-28,14.554,1986,2020-04-28
1986-04-29,14.602,1986,2020-04-29
1986-04-30,14.692,1986,2020-04-30
1986-05-01,14.785,1986,2020-05-01
1986-05-02,14.856,1986,2020-05-02
1986-05-03,14.841,1986,2020-05-03
1986-05-04,14.838,1986,2020-05-04
1986-05-05,14.917,1986,2020-05-05
1986-05-06,14.967,1986,2020-05-06
1986-05-07,14.953,1986,2020-05-07
1986-05-08,15.005,1986,2020-05-08
1986-05-09,15.075,1986,2020-05-09
1986-05-10,15.071,1986,2020-05-10
1986-05-11,15.024,1986,2020-05-11
1986-05-12,15.048,1986,2020-05-12
1986-05-13,15.053,1986,2020-05-13
1986-05-14,15.08,1986,2020-05-14
1986-05-15,15.137,1986,2020-05-15
1986-05-16,15.16,1986,2020-05-16
1986-05-17,15.161,1986,2020-05-17
1986-05-18,15.24,1986,2020-05-18
1986-05-19,15.33,1986,2020-05-19
1986-05-20,15.343,1986,2020-05-20
1986-05-21,15.323,1986,2020-05-21
1986-05-22,15.333,1986,2020-05-22
1986-05-23,15.406,1986,2020-05-23
1986-05-24,15.509,1986,2020-05-24
1986-05-25,15.55,1986,2020-05-25
1986-05-26,15.574,1986,2020-05-26
1986-05-27,15.627,1986,2020-05-27
1986-05-28,15.654,1986,2020-05-28
1986-05-29,15.663,1986,2020-05-29
1986-05-30,15.658,1986,2020-05-30
1986-05-31,15.622,1986,2020-05-31
1986-06-01,15.559,1986,2020-06-01
1986-06-02,15.467,1986,2020-06-02
1986-06-03,15.401,1986,2020-06-03
1986-06-04,15.383,1986,2020-06-04
1986-06-05,15.449,1986,2020-06-05
1986-06-06,15.543,1986,2020-06-06
1986-06-07,15.643,1986,2020-06-07
1986-06-08,15.631,1986,2020-06-08
1986-06-09,15.752,1986,2020-06-09
1986-06-10,15.891,1986,2020-06-10
1986-06-11,15.984,1986,2020-06-11
1986-06-12,16.021,1986,2020-06-12
1986-06-13,16.087,1986,2020-06-13
1986-06-14,16.09,1986,2020-06-14
1986-06-15,16.072,1986,2020-06-15
1986-06-16,16.108,1986,2020-06-16
1986-06-17,16.138,1986,2020-06-17
1986-06-18,16.13,1986,2020-06-18
1986-06-19,16.099,1986,2020-06-19
1986-06-20,16.043,1986,2020-06-20
1986-06-21,16.024,1986,2020-06-21
1986-06-22,16.005,1986,2020-06-22
1986-06-23,15.912,1986,2020-06-23
1986-06-24,15.838,1986,2020-06-24
1986-06-25,15.846,1986,2020-06-25
1986-06-26,15.89,1986,2020-06-26
1986-06-27,15.994,1986,2020-06-27
1986-06-28,16.071,1986,2020-06-28
1986-06-29,16.083,1986,2020-06-29
1986-06-30,16.056,1986,2020-06-30
1986-07-01,16.025,1986,2020-07-01
1986-07-02,16.011,1986,2020-07-02
1986-07-03,16.023,1986,2020-07-03
1986-07-04,16.07,1986,2020-07-04
1986-07-05,16.107,1986,2020-07-05
1986-07-06,16.14,1986,2020-07-06
1986-07-07,16.148,1986,2020-07-07
1986-07-08,16.156,1986,2020-07-08
1986-07-09,16.209,1986,2020-07-09
1986-07-10,16.211,1986,2020-07-10
1986-07-11,16.266,1986,2020-07-11
1986-07-12,16.33,1986,2020-07-12
1986-07-13,16.338,1986,2020-07-13
1986-07-14,16.346,1986,2020-07-14
1986-07-15,16.377,1986,2020-07-15
1986-07-16,16.379,1986,2020-07-16
1986-07-17,16.333,1986,2020-07-17
1986-07-18,16.304,1986,2020-07-18
1986-07-19,16.217,1986,2020-07-19
1986-07-20,16.109,1986,2020-07-20
1986-07-21,16.027,1986,2020-07-21
1986-07-22,16.006,1986,2020-07-22
1986-07-23,16.048,1986,2020-07-23
1986-07-24,16.043,1986,2020-07-24
1986-07-25,15.987,1986,2020-07-25
1986-07-26,16.001,1986,2020-07-26
1986-07-27,16.009,1986,2020-07-27
1986-07-28,16.009,1986,2020-07-28
1986-07-29,16.104,1986,2020-07-29
1986-07-30,16.218,1986,2020-07-30
1986-07-31,16.217,1986,2020-07-31
1986-08-01,16.226,1986,2020-08-01
1986-08-02,16.197,1986,2020-08-02
1986-08-03,16.164,1986,2020-08-03
1986-08-04,16.16,1986,2020-08-04
1986-08-05,16.171,1986,2020-08-05
1986-08-06,16.22,1986,2020-08-06
1986-08-07,16.246,1986,2020-08-07
1986-08-08,16.183,1986,2020-08-08
1986-08-09,16.168,1986,2020-08-09
1986-08-10,16.156,1986,2020-08-10
1986-08-11,16.032,1986,2020-08-11
1986-08-12,15.945,1986,2020-08-12
1986-08-13,15.975,1986,2020-08-13
1986-08-14,15.947,1986,2020-08-14
1986-08-15,15.911,1986,2020-08-15
1986-08-16,15.921,1986,2020-08-16
1986-08-17,15.941,1986,2020-08-17
1986-08-18,16.0,1986,2020-08-18
1986-08-19,16.057,1986,2020-08-19
1986-08-20,16.107,1986,2020-08-20
1986-08-21,16.099,1986,2020-08-21
1986-08-22,16.011,1986,2020-08-22
1986-08-23,15.939,1986,2020-08-23
1986-08-24,15.935,1986,2020-08-24
1986-08-25,15.943,1986,2020-08-25
1986-08-26,15.946,1986,2020-08-26
1986-08-27,15.943,1986,2020-08-27
1986-08-28,15.915,1986,2020-08-28
1986-08-29,15.86,1986,2020-08-29
1986-08-30,15.81,1986,2020-08-30
1986-08-31,15.736,1986,2020-08-31
1986-09-01,15.657,1986,2020-09-01
1986-09-02,15.621,1986,2020-09-02
1986-09-03,15.61,1986,2020-09-03
1986-09-04,15.605,1986,2020-09-04
1986-09-05,15.592,1986,2020-09-05
1986-09-06,15.556,1986,2020-09-06
1986-09-07,15.541,1986,2020-09-07
1986-09-08,15.531,1986,2020-09-08
1986-09-09,15.549,1986,2020-09-09
1986-09-10,15.521,1986,2020-09-10
1986-09-11,15.525,1986,2020-09-11
1986-09-12,15.479,1986,2020-09-12
1986-09-13,15.436,1986,2020-09-13
1986-09-14,15.411,1986,2020-09-14
1986-09-15,15.348,1986,2020-09-15
1986-09-16,15.31,1986,2020-09-16
1986-09-17,15.283,1986,2020-09-17
1986-09-18,15.274,1986,2020-09-18
1986-09-19,15.278,1986,2020-09-19
1986-09-20,15.243,1986,2020-09-20
1986-09-21,15.211,1986,2020-09-21
1986-09-22,15.141,1986,2020-09-22
1986-09-23,15.115,1986,2020-09-23
1986-09-24,15.13,1986,2020-09-24
1986-09-25,15.095,1986,2020-09-25
1986-09-26,15.015,1986,2020-09-26
1986-09-27,14.917,1986,2020-09-27
1986-09-28,14.797,1986,2020-09-28
1986-09-29,14.791,1986,2020-09-29
1986-09-30,14.717,1986,2020-09-30
1986-10-01,14.685,1986,2020-10-01
1986-10-02,14.648,1986,2020-10-02
1986-10-03,14.622,1986,2020-10-03
1986-10-04,14.633,1986,2020-10-04
1986-10-05,14.586,1986,2020-10-05
1986-10-06,14.557,1986,2020-10-06
1986-10-07,14.519,1986,2020-10-07
1986-10-08,14.393,1986,2020-10-08
1986-10-09,14.325,1986,2020-10-09
1986-10-10,14.277,1986,2020-10-10
1986-10-11,14.27,1986,2020-10-11
1986-10-12,14.315,1986,2020-10-12
1986-10-13,14.37,1986,2020-10-13
1986-10-14,14.412,1986,2020-10-14
1986-10-15,14.435,1986,2020-10-15
1986-10-16,14.437,1986,2020-10-16
1986-10-17,14.45,1986,2020-10-17
1986-10-18,14.302,1986,2020-10-18
1986-10-19,14.212,1986,2020-10-19
1986-10-20,14.215,1986,2020-10-20
1986-10-21,14.296,1986,2020-10-21
1986-10-22,14.188,1986,2020-10-22
1986-10-23,14.058,1986,2020-10-23
1986-10-24,14.065,1986,2020-10-24
1986-10-25,14.037,1986,2020-10-25
1986-10-26,13.987,1986,2020-10-26
1986-10-27,13.87,1986,2020-10-27
1986-10-28,13.848,1986,2020-10-28
1986-10-29,13.876,1986,2020-10-29
1986-10-30,13.838,1986,2020-10-30
1986-10-31,13.753,1986,2020-10-31
1986-11-01,13.744,1986,2020-11-01
1986-11-02,13.771,1986,2020-11-02
1986-11-03,13.773,1986,2020-11-03
1986-11-04,13.738,1986,2020-11-04
1986-11-05,13.644,1986,2020-11-05
1986-11-06,13.571,1986,2020-11-06
1986-11-07,13.535,1986,2020-11-07
1986-11-08,13.443,1986,2020-11-08
1986-11-09,13.358,1986,2020-11-09
1986-11-10,13.252,1986,2020-11-10
1986-11-11,13.137,1986,2020-11-11
1986-11-12,13.087,1986,2020-11-12
1986-11-13,13.049,1986,2020-11-13
1986-11-14,13.051,1986,2020-11-14
1986-11-15,13.082,1986,2020-11-15
1986-11-16,13.167,1986,2020-11-16
1986-11-17,13.193,1986,2020-11-17
1986-11-18,13.129,1986,2020-11-18
1986-11-19,13.046,1986,2020-11-19
1986-11-20,12.936,1986,2020-11-20
1986-11-21,12.885,1986,2020-11-21
1986-11-22,12.882,1986,2020-11-22
1986-11-23,12.838,1986,2020-11-23
1986-11-24,12.898,1986,2020-11-24
1986-11-25,12.793,1986,2020-11-25
1986-11-26,12.65,1986,2020-11-26
1986-11-27,12.702,1986,2020-11-27
1986-11-28,12.675,1986,2020-11-28
1986-11-29,12.67,1986,2020-11-29
1986-11-30,12.69,1986,2020-11-30
1986-12-01,12.748,1986,2020-12-01
1986-12-02,12.791,1986,2020-12-02
1986-12-03,12.782,1986,2020-12-03
1986-12-04,12.787,1986,2020-12-04
1986-12-05,12.788,1986,2020-12-05
1986-12-06,12.781,1986,2020-12-06
1986-12-07,12.752,1986,2020-12-07
1986-12-08,12.659,1986,2020-12-08
1986-12-09,12.569,1986,2020-12-09
1986-12-10,12.525,1986,2020-12-10
1986-12-11,12.529,1986,2020-12-11
1986-12-12,12.494,1986,2020-12-12
1986-12-13,12.469,1986,2020-12-13
1986-12-14,12.455,1986,2020-12-14
1986-12-15,12.481,1986,2020-12-15
1986-12-16,12.456,1986,2020-12-16
1986-12-17,12.393,1986,2020-12-17
1986-12-18,12.353,1986,2020-12-18
1986-12-19,12.255,1986,2020-12-19
1986-12-20,12.189,1986,2020-12-20
1986-12-21,12.195,1986,2020-12-21
1986-12-22,12.253,1986,2020-12-22
1986-12-23,12.322,1986,2020-12-23
1986-12-24,12.295,1986,2020-12-24
1986-12-25,12.234,1986,2020-12-25
1986-12-26,12.227,1986,2020-12-26
1986-12-27,12.248,1986,2020-12-27
1986-12-28,12.228,1986,2020-12-28
1986-12-29,12.249,1986,2020-12-29
1986-12-30,12.228,1986,2020-12-30
1986-12-31,12.128,1986,2020-12-31
1987-01-01,12.076,1987,2020-01-01
1987-01-02,12.049,1987,2020-01-02
1987-01-03,11.978,1987,2020-01-03
1987-01-04,11.984,1987,2020-01-04
1987-01-05,12.018,1987,2020-01-05
1987-01-06,12.044,1987,2020-01-06
1987-01-07,12.077,1987,2020-01-07
1987-01-08,12.09,1987,2020-01-08
1987-01-09,12.058,1987,2020-01-09
1987-01-10,12.081,1987,2020-01-10
1987-01-11,12.137,1987,2020-01-11
1987-01-12,12.256,1987,2020-01-12
1987-01-13,12.352,1987,2020-01-13
1987-01-14,12.411,1987,2020-01-14
1987-01-15,12.452,1987,2020-01-15
1987-01-16,12.478,1987,2020-01-16
1987-01-17,12.499,1987,2020-01-17
1987-01-18,12.441,1987,2020-01-18
1987-01-19,12.32,1987,2020-01-19
1987-01-20,12.189,1987,2020-01-20
1987-01-21,12.208,1987,2020-01-21
1987-01-22,12.296,1987,2020-01-22
1987-01-23,12.317,1987,2020-01-23
1987-01-24,12.288,1987,2020-01-24
1987-01-25,12.316,1987,2020-01-25
1987-01-26,12.442,1987,2020-01-26
1987-01-27,12.576,1987,2020-01-27
1987-01-28,12.654,1987,2020-01-28
1987-01-29,12.617,1987,2020-01-29
1987-01-30,12.596,1987,2020-01-30
1987-01-31,12.65,1987,2020-01-31
1987-02-01,12.734,1987,2020-02-01
1987-02-02,12.777,1987,2020-02-02
1987-02-03,12.733,1987,2020-02-03
1987-02-04,12.676,1987,2020-02-04
1987-02-05,12.654,1987,2020-02-05
1987-02-06,12.68,1987,2020-02-06
1987-02-07,12.679,1987,2020-02-07
1987-02-08,12.649,1987,2020-02-08
1987-02-09,12.607,1987,2020-02-09
1987-02-10,12.491,1987,2020-02-10
1987-02-11,12.394,1987,2020-02-11
1987-02-12,12.415,1987,2020-02-12
1987-02-13,12.463,1987,2020-02-13
1987-02-14,12.447,1987,2020-02-14
1987-02-15,12.48,1987,2020-02-15
1987-02-16,12.509,1987,2020-02-16
1987-02-17,12.529,1987,2020-02-17
1987-02-18,12.519,1987,2020-02-18
1987-02-19,12.491,1987,2020-02-19
1987-02-20,12.488,1987,2020-02-20
1987-02-21,12.532,1987,2020-02-21
1987-02-22,12.675,1987,2020-02-22
1987-02-23,12.797,1987,2020-02-23
1987-02-24,12.793,1987,2020-02-24
1987-02-25,12.772,1987,2020-02-25
1987-02-26,12.729,1987,2020-02-26
1987-02-27,12.704,1987,2020-02-27
1987-02-28,12.702,1987,2020-02-28
1987-03-01,12.721,1987,2020-03-01
1987-03-02,12.733,1987,2020-03-02
1987-03-03,12.692,1987,2020-03-03
1987-03-04,12.776,1987,2020-03-04
1987-03-05,12.853,1987,2020-03-05
1987-03-06,12.942,1987,2020-03-06
1987-03-07,13.023,1987,2020-03-07
1987-03-08,13.016,1987,2020-03-08
1987-03-09,12.944,1987,2020-03-09
1987-03-10,12.93,1987,2020-03-10
1987-03-11,12.94,1987,2020-03-11
1987-03-12,12.972,1987,2020-03-12
1987-03-13,12.974,1987,2020-03-13
1987-03-14,12.994,1987,2020-03-14
1987-03-15,13.033,1987,2020-03-15
1987-03-16,13.111,1987,2020-03-16
1987-03-17,13.192,1987,2020-03-17
1987-03-18,13.214,1987,2020-03-18
1987-03-19,13.173,1987,2020-03-19
1987-03-20,13.079,1987,2020-03-20
1987-03-21,13.134,1987,2020-03-21
1987-03-22,13.251,1987,2020-03-22
1987-03-23,13.268,1987,2020-03-23
1987-03-24,13.252,1987,2020-03-24
1987-03-25,13.268,1987,2020-03-25
1987-03-26,13.296,1987,2020-03-26
1987-03-27,13.368,1987,2020-03-27
1987-03-28,13.429,1987,2020-03-28
1987-03-29,13.474,1987,2020-03-29
1987-03-30,13.564,1987,2020-03-30
1987-03-31,13.555,1987,2020-03-31
1987-04-01,13.554,1987,2020-04-01
1987-04-02,13.583,1987,2020-04-02
1987-04-03,13.637,1987,2020-04-03
1987-04-04,13.676,1987,2020-04-04
1987-04-05,13.689,1987,2020-04-05
1987-04-06,13.758,1987,2020-04-06
1987-04-07,13.852,1987,2020-04-07
1987-04-08,13.906,1987,2020-04-08
1987-04-09,13.893,1987,2020-04-09
1987-04-10,13.875,1987,2020-04-10
1987-04-11,13.901,1987,2020-04-11
1987-04-12,13.949,1987,2020-04-12
1987-04-13,14.029,1987,2020-04-13
1987-04-14,14.147,1987,2020-04-14
1987-04-15,14.22,1987,2020-04-15
1987-04-16,14.31,1987,2020-04-16
1987-04-17,14.372,1987,2020-04-17
1987-04-18,14.333,1987,2020-04-18
1987-04-19,14.305,1987,2020-04-19
1987-04-20,14.278,1987,2020-04-20
1987-04-21,14.268,1987,2020-04-21
1987-04-22,14.34,1987,2020-04-22
1987-04-23,14.443,1987,2020-04-23
1987-04-24,14.565,1987,2020-04-24
1987-04-25,14.623,1987,2020-04-25
1987-04-26,14.656,1987,2020-04-26
1987-04-27,14.676,1987,2020-04-27
1987-04-28,14.792,1987,2020-04-28
1987-04-29,14.861,1987,2020-04-29
1987-04-30,14.833,1987,2020-04-30
1987-05-01,14.813,1987,2020-05-01
1987-05-02,14.789,1987,2020-05-02
1987-05-03,14.758,1987,2020-05-03
1987-05-04,14.78,1987,2020-05-04
1987-05-05,14.871,1987,2020-05-05
1987-05-06,14.976,1987,2020-05-06
1987-05-07,15.031,1987,2020-05-07
1987-05-08,15.005,1987,2020-05-08
1987-05-09,15.01,1987,2020-05-09
1987-05-10,15.073,1987,2020-05-10
1987-05-11,15.127,1987,2020-05-11
1987-05-12,15.17,1987,2020-05-12
1987-05-13,15.232,1987,2020-05-13
1987-05-14,15.304,1987,2020-05-14
1987-05-15,15.395,1987,2020-05-15
1987-05-16,15.374,1987,2020-05-16
1987-05-17,15.43,1987,2020-05-17
1987-05-18,15.454,1987,2020-05-18
1987-05-19,15.419,1987,2020-05-19
1987-05-20,15.423,1987,2020-05-20
1987-05-21,15.394,1987,2020-05-21
1987-05-22,15.314,1987,2020-05-22
1987-05-23,15.286,1987,2020-05-23
1987-05-24,15.316,1987,2020-05-24
1987-05-25,15.368,1987,2020-05-25
1987-05-26,15.399,1987,2020-05-26
1987-05-27,15.356,1987,2020-05-27
1987-05-28,15.338,1987,2020-05-28
1987-05-29,15.381,1987,2020-05-29
1987-05-30,15.493,1987,2020-05-30
1987-05-31,15.598,1987,2020-05-31
1987-06-01,15.665,1987,2020-06-01
1987-06-02,15.752,1987,2020-06-02
1987-06-03,15.825,1987,2020-06-03
1987-06-04,15.817,1987,2020-06-04
1987-06-05,15.895,1987,2020-06-05
1987-06-06,15.926,1987,2020-06-06
1987-06-07,15.894,1987,2020-06-07
1987-06-08,15.897,1987,2020-06-08
1987-06-09,15.951,1987,2020-06-09
1987-06-10,16.057,1987,2020-06-10
1987-06-11,16.094,1987,2020-06-11
1987-06-12,16.094,1987,2020-06-12
1987-06-13,15.987,1987,2020-06-13
1987-06-14,15.949,1987,2020-06-14
1987-06-15,15.922,1987,2020-06-15
1987-06-16,15.9,1987,2020-06-16
1987-06-17,15.94,1987,2020-06-17
1987-06-18,15.986,1987,2020-06-18
1987-06-19,16.037,1987,2020-06-19
1987-06-20,16.052,1987,2020-06-20
1987-06-21,16.078,1987,2020-06-21
1987-06-22,16.089,1987,2020-06-22
1987-06-23,16.1,1987,2020-06-23
1987-06-24,16.132,1987,2020-06-24
1987-06-25,16.204,1987,2020-06-25
1987-06-26,16.27,1987,2020-06-26
1987-06-27,16.346,1987,2020-06-27
1987-06-28,16.469,1987,2020-06-28
1987-06-29,16.442,1987,2020-06-29
1987-06-30,16.38,1987,2020-06-30
1987-07-01,16.358,1987,2020-07-01
1987-07-02,16.4,1987,2020-07-02
1987-07-03,16.442,1987,2020-07-03
1987-07-04,16.403,1987,2020-07-04
1987-07-05,16.311,1987,2020-07-05
1987-07-06,16.281,1987,2020-07-06
